Epl.,Aufgaben-block,Aggregat,Kapitel,Einnahme /Ausgabe,Haupt-Gr.,Obergruppe,Gruppe,Titel.endn.,Finanzposition,Finanzstelle AOB,Zweckbestimmung,Funktion,Übertragbar,Leertitel,wgf Ansatz,Wegfall ab Gjahr,Deckungsring,E/A- Verknüpfung,E/A-Vermerk,Titelzuordnung,Aus Zuweisung,Sonderkenn-zeichen,Budget-titel = x,NSM-Titel = x,Zuwendungsanteil,Perskosten-anteil,Hafenanteil,Istergebnis VVVJ,Istergebnis VVJ,Reste VVJ ,"fortgeschr. Ansatz KM VJ (inkl. Nachbewilligung)","Nachbewilligungen KM VJ",Grundbew. GJ,"Ansatz KM GJ",VE GJ,Veränderung KM GJ ./. VJ,Ab-weichung in % ,Grundbew GJ+1,Ansatz KM GJ+1,VE GJ+1,Änd KM GJ+1./.GJ,Ab-weichung in % ,"15/26 LHO Merkmal, AöR",Personalkostenvolumen Zuwendung GJ,Zuwendungs-volumen VJ,Zuwendungs-volumen GJ,freies Merkmal
014,01401,21340,1441,AUS,5,54,541,68,01.4.1441.541.68,83.0.00000,Abschleppkosten für behindernd geparkte Fahrzeuge auf Märkten ,430,X,X,,,TGR-014-1441-Z68,3EA21AUS,A = E,1441/Z68,,3000,,,000,000,000,"37,370.51 ","32,523.64 ","26,539.36 ","50,000 ",0 ,0 ,0 ,0 ,"-50,000 ",0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,05,01.4.1441.546.05,83.0.00000,Ausgaben für Ersatzmaßnahmen auf Grund von Land- schaftsschutzverordnungen und der Baumschutzver- ordnung,321,X,X,,,,3EA11AUS,A = E,,,0000,,,000,000,000,"39,125.78 ","19,688.01 ","250,522.42 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,11,01.4.1441.546.11,83.0.00000,Rahmenzuweisung aus 06.0.6610.526.81  ,422,X,X,,,BZA-014-114,,,0061/RZA,06.0.6610.526.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,12,01.4.1441.546.12,83.0.00000,Rahmenzuweisung aus 07.0.7200.521.81  ,725,X,X,,,BZA-014-124,3MEA12AUS,A = ME,0061/RZA,07.0.7200.521.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,13,01.4.1441.546.13,83.0.00000,Rahmenzuweisung aus 06.0.6700.521.81  ,623,X,X,,,BZA-014-134,,,0061/RZA,06.0.6700.521.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,14,01.4.1441.546.14,83.0.00000,Rahmenzuweisung aus 06.0.6800.521.83  ,332,X,,X,2011,,,,0061/RZA,06.0.6800.521.83,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,16,01.4.1441.546.16,83.0.00000,Rahmenzuweisung aus 06.0.6610.521.81  ,321,X,X,,,BZA-014-164,3MEA12AUS,A = ME,0061/RZA,06.0.6610.521.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,18,01.4.1441.546.18,83.0.00000,Rahmenzuweisung aus 06.0.6700.517.81  ,645,X,X,,,BZA-014-184,,,0061/RZA,06.0.6700.517.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,19,01.4.1441.546.19,83.0.00000,Rahmenzuweisung aus 07.0.7200.521.82  ,725,X,X,,,,,,0061/RZA,07.0.7200.521.82,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21310,1441,AUS,5,54,546,21,01.4.1441.546.21,83.0.00000,Ersatzvornahmen - Bereich BSU -  ,043,X,X,,,BZA-014-214,3EA11AUS,A = E,0063/ZZA,06.0.6000.681.86,1900,,,000,000,000,0.00 ,"2,187.08 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21310,1441,AUS,5,54,546,22,01.4.1441.546.22,83.0.00000,Ersatzvornahmen -Umweltbereich- ,332,,X,,,,3EA21AUS,A = E,,,1900,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21310,1441,AUS,5,54,546,23,01.4.1441.546.23,83.0.00000,Ersatzvornahmen -Bereich BWVI-  ,012,X,X,,,,3EA11AUS,A = E,0063/ZZA,07.0.7000.681.86,1900,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,24,01.4.1441.546.24,83.0.00000,Arbeiten für fremde Rechnung -Straßenbau- ,725,X,X,,,BZA-014-244,3EA11AUS,A = E,0063/ZZA,07.0.7200.546.86,3000,,,000,000,000,"144,752.51 ","633,953.23 ","151,149.38 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,25,01.4.1441.546.25,83.0.00000,Arbeiten für fremde Rechnung -Wasserwirtschaft- ,623,X,X,,,,3EA11AUS,A = E,0063/ZZA,06.0.6700.521.88,3000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,27,01.4.1441.546.27,83.0.00000,Arbeiten für fremde Rechnung-Grünbereich-  ,321,X,X,,,,3EA11AUS,A = E,,,3000,,,000,000,000,"17,542.65 ","10,873.82 ","6,857.98 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,28,01.4.1441.546.28,83.0.00000,Erstattungen an den Landesbetrieb für Geoinformation und Vermessung ,012,X,X,,,,,,0063/ZZA,07.0.7200.546.87,0000,,,000,000,000,"36,097.40 ","40,488.47 ","44,363.69 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,29,01.4.1441.546.29,83.0.00000,Rahmenzuweisung aus 07.0.7400.521.81  ,512,X,X,,,BZA-014-294,"3EMA11AUS, 3MEM11AUS",MA = E,0061/RZA,07.0.7400.521.81,0000,,,000,000,000,0.00 ,0.00 ,"13,316.62 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,48,01.4.1441.546.48,83.0.00000,Rahmenzuweisung aus 05.0.5300.534.81  ,511,X,X,,,BZA-014-484,,,0061/RZA,05.0.5300.534.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,50,01.4.1441.546.50,83.0.00000,Rahmenzuweisung aus 06.0.6900.526.81  ,332,X,,X,2011,BZA-014-504,,,0061/RZA,06.0.6900.526.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,546,93,01.4.1441.546.93,83.0.00000,Ersatzvornahmen  ,043,X,X,,,,3EA11AUS,A = E,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,5,54,547,11,01.4.1441.547.11,83.0.00000,Aufwendungen für karten- und drucktechnische Arbeiten - Stadt- und Landesplanung -,422,X,X,,,BZA-014-114,,,0061/RZA,06.0.6610.526.81,0000,,,000,000,000,"11,320.79 ","21,291.33 ","6,676.49 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21340,1441,AUS,6,67,671,68,01.4.1441.671.68,83.0.00000,Erstattungen an die BWVI im Zusammenhang mit Steuerzahlungen für den Betrieb gewerblicher Art Marktveranstaltung,430,X,X,,,"EDK-014-05, TGR-014-1441-Z68",3MEM12AUS,MA = ME,1441/Z68,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21310,1441,AUS,6,68,681,21,01.4.1441.681.21,83.0.00000,Schadenersatzleistungen - Bereich BSU -  ,725,,X,,,BZA-014-214,,,0063/ZZA,06.0.6000.681.86,1900,,,000,000,000,"3,810.00 ","6,822.85 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21310,1441,AUS,6,68,681,23,01.4.1441.681.23,83.0.00000,Schadenersatzleistungen -Bereich BWVI-  ,012,X,X,,,,3EA11AUS,A = E,0063/ZZA,07.0.7000.681.86,1900,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,21310,1441,AUS,6,68,681,37,01.4.1441.681.37,83.0.00000,Schadenersatzleistungen -Gewässer- und Bodenschutz- ,331,X,,X,2011,,,,0063/ZZA,06.0.6000.681.86,1900,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,70,701,02,01.4.1441.701.02,83.0.00000,"Neu-, Um- und Erweiterungsbauten, Grundinstand- setzungen öffentlicher Toiletten ",645,X,X,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,"117,062.91 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,70,701,43,01.4.1441.701.43,83.0.00000,Hochbaumaßnahmen für Betriebseinrichtungen des Straßenwesens ,725,X,X,,,BZA-014-434,,,0063/ZZA,07.0.7200.811.86,0000,,,000,000,000,"41,503.61 ","19,653.94 ","13,191.53 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,70,701,47,01.4.1441.701.47,83.0.00000,"Kleine Neu-, Um- und Erweiterungsbauten, Hochbau - Bereich Forsten - ",512,X,X,,,BZA-014-474,,,0061/RZA,07.0.7400.741.81,0000,,,000,000,000,"36,623.23 ","10,431.46 ","9,589.82 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,70,701,57,01.4.1441.701.57,83.0.00000,"Kleine Neu-, Um- und Erweiterungsbauten, Hochbau - Grünbereich - ",321,X,X,,,BZA-014-574,,,0061/RZA,06.0.6610.741.81,0000,,,000,000,000,0.00 ,0.00 ,"15,000.00 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,74,741,20,01.4.1441.741.20,83.0.00000,Förderung des Radverkehrs (Radwegeprogramme)  ,012,X,X,,,,,,0063/ZZA,07.0.7200.741.86,0000,,,000,000,000,"94,528.59 ","16,169.78 ","363,323.19 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,74,741,41,01.4.1441.741.41,83.0.00000,"Kleine Neu-, Um- und Erweiterungsbauten der bezirklichen Märkte ",430,X,X,,,,,,,,0000,,,000,000,000,0.00 ,"89,161.23 ",135.72 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,74,741,42,01.4.1441.741.42,83.0.00000,"Instandsetzung, Neuanlage und Umgestaltung von Grünanlagen und Spielplätzen ",321,X,X,,,,"3EA11AUS, 3EA12AUS",A = E,,,0000,,,000,000,000,"994,107.30 ","769,328.34 ","220,372.90 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,74,741,43,01.4.1441.741.43,83.0.00000,Herrichtg. u. Umgestaltung v. Kleingartenanlagen sowie Aufschließungsmaßnahmen in Kleingarten- und Behelfsheimgebieten,321,X,X,,,,,,,,0000,,,000,000,000,"24,282.54 ","74,379.09 ","58,361.38 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,74,741,44,01.4.1441.741.44,83.0.00000,Wasserwirtschaftliche Baumaßnahmen  ,623,X,X,,,,,,0063/ZZA,06.0.6700.741.86,0000,,,000,000,000,"467,943.54 ","249,097.83 ","33,402.64 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,74,741,45,01.4.1441.741.45,83.0.00000,Herrichtung und Gestaltung von Depotcontainer- standorten ,725,X,X,,,,,,,,0000,,,000,000,000,"72,624.46 ","41,310.35 ",134.50 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,74,741,47,01.4.1441.741.47,83.0.00000,"Kleine Neu-, Um- und Erweiterungsbauten, Tiefbau - Bereich Forsten - ",512,X,X,,,BZA-014-474,,,0061/RZA,07.0.7400.741.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,74,741,50,01.4.1441.741.50,83.0.00000,Kleine wasserwirtschaftliche Baumaßnahmen  ,012,X,,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,74,741,51,01.4.1441.741.51,83.0.00000,"Neu-, Um- und Ausbau von Straßen  ",725,X,X,,,BZA-014-514,,,0061/RZA,07.0.7200.741.81,0000,,,000,000,000,"61,559.50 ","225,248.78 ","154,381.80 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,74,741,57,01.4.1441.741.57,83.0.00000,"Instandsetzung, Neuanlage und Umgestaltung von Grünanlagen und Spielplätzen ",321,X,X,,,BZA-014-574,3EA12AUS,A = E,0061/RZA,06.0.6610.741.81,0000,,,000,000,000,"342,023.40 ","214,258.65 ","25,561.71 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,74,742,44,01.4.1441.742.44,83.0.00000,Herrichtung von naturschutzrechtlich verbindlichen Ausgleichs- und Ersatzmaßnahmen aufgrund von Festsetzungen in Bauleitplänen,332,X,X,,,,,,,,0000,,,000,000,000,0.00 ,"58,333.04 ","41,166.96 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,74,742,51,01.4.1441.742.51,83.0.00000,Grundinstandsetzung von Straßen  ,725,X,X,,,BZA-014-514,,,0061/RZA,07.0.7200.741.81,0000,,,000,000,000,"918,470.05 ","1,198,811.76 ","212,738.23 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,74,745,01,01.4.1441.745.01,83.0.00000,Maßnahmen zur Umsetzung der EG-Wasserrahmenricht- linie ,012,X,X,,,,,,,,0000,,,000,000,000,"187,083.87 ","305,458.17 ","68,552.65 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,78,788,41,01.4.1441.788.41,83.0.00000,Erstmalige endgültige Herstellung von Anliegerstraßen ,725,X,X,,,,3EA11AUS,A = E,,,0000,,,000,000,000,"322,284.83 ","388,798.08 ","65,756.14 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,79,791,37,01.4.1441.791.37,83.0.00000,"Ökologische Pflege-, Verbesserungs- und Sanierungsmaßnahmen ",332,X,X,,,,,,,,0000,,,000,000,000,0.00 ,"21,356.93 ","8,643.07 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,79,798,47,01.4.1441.798.47,83.0.00000,Rahmenzuweisung aus 07.0.7400.741.81  ,512,X,X,,,BZA-014-474,3EMA11AUS,MA = E,0061/RZA,07.0.7400.741.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23200,1441,AUS,7,79,798,50,01.4.1441.798.50,83.0.00000,Rahmenzuweisung aus 06.0.6700.741.81  ,012,X,,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,79,798,51,01.4.1441.798.51,83.0.00000,Rahmenzuweisung aus 07.0.7200.741.81  ,725,X,X,,,BZA-014-514,,,0061/RZA,07.0.7200.741.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,7,79,798,57,01.4.1441.798.57,83.0.00000,Rahmenzuweisung aus 06.0.6610.741.81  ,321,X,X,,,BZA-014-574,,,0061/RZA,06.0.6610.741.81,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,8,81,811,43,01.4.1441.811.43,83.0.00000,Ersatz- und Neubeschaffung von Fahrzeugen und Geräten -Tiefbau- ,725,X,X,,,,,,0063/ZZA,07.0.7200.811.86,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,8,81,811,57,01.4.1441.811.57,83.0.00000,"Neu- und Ersatzbeschaffung von Fahrzeugen, Geräten und Ausstattungsgegenständen - Grünbereich - ",321,X,X,,,BZA-014-574,3EA11AUS,A = E,0061/RZA,06.0.6610.741.81,0000,,,000,000,000,"29,147.83 ","356,463.50 ","10,262.62 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,8,89,892,01,01.4.1441.892.01,83.0.00000,Erstattung der Aufwendungen des Investors für die Herrichtung des Stadtplatzes Grundstraße zwischen Nr. 6 und Nr. 10,423,X,,X,2011,,,,,,0000,,,000,000,000,0.00 ,"7,939.24 ","4,162.57 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,23100,1441,AUS,8,89,894,01,01.4.1441.894.01,83.0.00000,Erstattungen an den Landesbetrieb für Geoinformation und Vermessung ,012,X,X,,,,,,0063/ZZA,07.0.7200.546.87,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
014,01401,22000,1441,AUS,9,98,982,01,01.4.1441.982.01,83.0.00000,Erstattungen aus den Einnahmen im Zusammenhang mit dem Anbieten von Produkten des Landesbetriebes Geoinformation und Vermessung,012,X,X,,2012,,3EA11AUS,A = E,,,0000,,,000,000,000,0.00 ,0.00 ,"2,219.10 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,11,111,02,01.5.1511.111.02,84.0.00000,Widerspruchsgebühren  ,012,,,,,,,,,,0000,,,000,000,000,"-30,810.44 ","-31,617.92 ",0.00 ,"-30,000 ",0 ,"-32,000 ","-32,000 ",0 ,"-2,000 ",6.3,"-33,000 ","-33,000 ",0 ,"-1,000 ",3.13,,0,0,0,
015,01501,11200,1511,EIN,1,11,119,02,01.5.1511.119.02,84.0.00000,Honorarabgaben der Ärzte u.dgl  ,314,,,,,,,,,,0000,,,000,000,000,-365.67 ,-397.21 ,0.00 ,0 ,0 ,"-1,000 ","-1,000 ",0 ,"-1,000 ",100.0,"-1,000 ","-1,000 ",0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,11,119,60,01.5.1511.119.60,84.0.00000,"Brand-, Sturm- und andere Schäden  ",012,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,11,119,61,01.5.1511.119.61,84.0.00000,Ersatzleistungen der Hamburger Feuerkasse für Brandschäden in Aussiedler- und Asylbewerber- einrichtungen,235,,X,,,,3EA10EINA,E = A,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,11,119,92,01.5.1511.119.92,84.0.00000,Schadenersatzleistungen  ,012,,,,,,,,,,0000,,,000,000,000,"-11,007.29 ","-1,257.30 ",0.00 ,"-6,000 ",0 ,"-6,000 ","-6,000 ",0 ,0 ,0.0,"-6,000 ","-6,000 ",0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,11,119,95,01.5.1511.119.95,84.0.00000,"Einnahmen aus Mahnkosten, Verspätungszuschlägen und Stundungszinsen ",012,,,,,,,,,,0000,,,000,000,000,"-13,337.73 ","-15,023.38 ",0.00 ,"-30,000 ",0 ,"-17,000 ","-17,000 ",0 ,"13,000 ",-76.5,"-18,000 ","-18,000 ",0 ,"-1,000 ",5.88,,0,0,0,
015,01501,11200,1511,EIN,1,11,119,95,01.5.1511.119.95,60.0.00000,"Einnahmen aus Mahnkosten, Verspätungszuschlägen und Stundungszinsen ",012,,,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,11,119,98,01.5.1511.119.98,84.0.00000,Vermischte Einnahmen  ,012,,,,,,,,,,0000,,,000,000,000,"-6,420.01 ","-1,889.65 ",0.00 ,"-104,000 ",0 ,"-4,000 ","-4,000 ",0 ,"100,000 ","-2,500.0","-4,000 ","-4,000 ",0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,12,124,01,01.5.1511.124.01,84.0.00000,Einnahmen aus der Aufstellung von Verkaufsautomaten in Dienstgebäuden ,012,,,,,,3MEA20EINA,ME = A,,,0000,,,000,000,000,"-27,248.33 ","-23,444.75 ",0.00 ,"-23,000 ",0 ,"-25,000 ","-25,000 ",0 ,"-2,000 ",8.0,"-26,000 ","-26,000 ",0 ,"-1,000 ",4.00,,0,0,0,
015,01501,11200,1511,EIN,1,12,124,04,01.5.1511.124.04,84.0.00000,Einnahmen aus der Vergütung der Hamburgischen Elektrizitätswerke für die Einspeisung von aus Sonnenenergie gewonnenem Strom,643,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,-790.31 ,-526.63 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,12,124,07,01.5.1511.124.07,84.0.00000,Einnahmen im Zusammenhang mit der Vermietung von Bundesflächen und -bauten ,012,,X,,,,3EA20EINA,E = A,,,0000,,,000,000,000,"-24,713.14 ","-24,713.14 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,12,124,09,01.5.1511.124.09,84.0.00000,Einnahmen aus der Überlassung von Werbeflächen  ,012,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,"-1,470.00 ","-1,470.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,12,124,91,01.5.1511.124.91,84.0.00000,"Einnahmen aus Vermietung, Verpachtung und Nutzung von Grundstücken ",012,,,,,,,,,,0000,,,000,000,000,"-67,490.58 ","-65,627.49 ",0.00 ,"-83,000 ",0 ,"-172,000 ","-172,000 ",0 ,"-89,000 ",51.7,"-177,000 ","-177,000 ",0 ,"-5,000 ",2.91,,0,0,0,
015,01501,11200,1511,EIN,1,12,124,92,01.5.1511.124.92,84.0.00000,Einnahmen aus Dienst- und Werkdienstwohnungen sowie aus Personalunterkünften ,012,,,,,,,,,,0000,,,000,000,000,"-73,736.96 ","-73,093.62 ",0.00 ,"-72,000 ",0 ,"-73,000 ","-73,000 ",0 ,"-1,000 ",1.4,"-75,000 ","-75,000 ",0 ,"-2,000 ",2.74,,0,0,0,
015,01501,11200,1511,EIN,1,12,125,01,01.5.1511.125.01,84.0.00000,Einnahmen aus dem Verkauf von Software-Produkten - ITB ,012,,X,,,,3EA10EINA,E = A,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
015,01501,11200,1511,EIN,1,13,131,01,01.5.1511.131.01,84.0.00000,Erlöse aus Grundstücksverkäufen  ,012,,,X,2011,,3EA10EINA,E = A,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
